FID,gid,entidad,geom,fna,gna,nam,fun,fdc,sag
puntos_de_transporte_ferroviario_AN070.146,146,0,POINT (-60.72433604299994 -31.654504283999984),Estación Santa Fe,Estación,Santa Fe,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.147,147,0,POINT (-61.63483205899996 -32.32319922599993),Estación Los Cardos,Estación,Los Cardos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.148,148,0,POINT (-61.59983904799998 -32.05328475599998),Estación Cañada Rosquín,Estación,Cañada Rosquín,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.149,149,0,POINT (-61.78686696099999 -32.05224419199993),Estación Carlos Pellegrini,Estación,Carlos Pellegrini,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.150,150,0,POINT (-61.88978505899996 -32.421645223999974),Estación Bouquet,Estación,Bouquet,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.151,151,0,POINT (-61.54272107299994 -32.127862311999934),Estación Casas,Estación,Casas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.152,152,0,POINT (-60.65751117899998 -32.930750357999955),Estación Rosario Norte,Estación,Rosario Norte,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.153,153,0,POINT (-60.69269452599997 -32.94461793299996),Estación Rosario Oeste,Estación,Rosario Oeste,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.154,154,0,POINT (-60.650395739999965 -33.00943151799993),Estación Rosario Sur,Estación,Rosario Sur,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.156,156,0,POINT (-61.446261153999956 -32.81367473499995),Estación Las Trojas,Estación,Las Trojas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.157,157,0,POINT (-60.74699989399994 -32.753346835999935),Estación San Lorenzo,Estación,San Lorenzo,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.158,158,0,POINT (-60.78937137199995 -32.67185360199994),Estación Timbúes,Estación,Timbúes,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.159,159,0,POINT (-60.70938131099996 -32.862811299999976),Estación Granadero Baigorria,Estación,Granadero Baigorria,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.160,160,0,POINT (-60.90542476799993 -32.782563643999936),Estación La Salada,Estación,La Salada,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.161,161,0,POINT (-61.08657616099998 -32.66549650199994),Estación Salto Grande,Estación,Salto Grande,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.162,162,0,POINT (-61.020606483999984 -32.71264588799994),Estación Lucio V. López,Estación,Lucio V. López,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.163,163,0,POINT (-60.87179501999998 -32.66734706699998),Estación Andino,Estación,Andino,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.164,164,0,POINT (-60.95021530899999 -32.60663976899997),Estación Serodino,Estación,Serodino,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.165,165,0,POINT (-60.85250987599994 -32.57186893199997),Estación Oliveros,Estación,Oliveros,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.166,166,0,POINT (-61.02824806299998 -32.509197437999944),Estación Clarke,Estación,Clarke,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.167,167,0,POINT (-61.17948648899994 -32.59275468699997),Estación Totoras,Estación,Totoras,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.168,168,0,POINT (-61.35778113099997 -32.37059037299997),Estación San Genaro,Estación,San Genaro,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.169,169,0,POINT (-61.41284841299995 -32.29852562999997),Estación Centeno,Estación,Centeno,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.170,170,0,POINT (-61.15919433199997 -32.17038652799994),Estación Bernardo de Irigoyen,Estación,Bernardo de Irigoyen,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.171,171,0,POINT (-60.94052408099998 -32.35898297699998),Estación Monje,Estación,Monje,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.172,172,0,POINT (-60.98071814399998 -32.23463678199994),Estación Barrancas,Estación,Barrancas,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.173,173,0,POINT (-61.49127889699997 -32.19554414999993),Estación Las Bandurrias,Estación,Las Bandurrias,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.174,174,0,POINT (-60.97320432899994 -32.07804515599997),Estación Arocena,Estación,Arocena,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.175,175,0,POINT (-60.88957291099996 -32.45696615099996),Estación Maciel,Estación,Maciel,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.176,176,0,POINT (-62.135272577999956 -33.51372356099995),Estación El Cantor,Estación,El Cantor,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.177,177,0,POINT (-61.95778509199994 -33.75450110299994),Estación Venado Tuerto,Estación,Venado Tuerto,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.178,178,0,POINT (-61.60406913299994 -33.140055949999976),Estación Los Nogales,Estación,Los Nogales,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.179,179,0,POINT (-61.711121091999985 -33.37754636099993),Estación Los Quirquinchos,Estación,Los Quirquinchos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.180,180,0,POINT (-61.86156863499997 -33.33878102199998),Estación Berabevú,Estación,Berabevú,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.181,181,0,POINT (-61.74727675199995 -33.79836838399996),Estación Chapuy,Estación,Chapuy,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.182,182,0,POINT (-61.50879446499994 -33.83397869799995),Estación Santa Emilia,Estación,Santa Emilia,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.183,183,0,POINT (-61.69101305899994 -33.88831104099995),Estación Santa Isabel,Estación,Santa Isabel,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.184,184,0,POINT (-61.602788241999974 -33.599855065999975),Estación Chovet,Estación,Chovet,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.185,185,0,POINT (-61.76129456499996 -33.73265954599998),Estación Carmen,Estación,Carmen,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.186,186,0,POINT (-62.24663799399997 -33.72354305099998),Estación Maggiolo,Estación,Maggiolo,4,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.187,187,0,POINT (-61.86079184399995 -33.64281449599997),Estación Murphy,Estación,Murphy,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.188,188,0,POINT (-60.59412066799996 -33.60143285899994),Estación General Gelly,Estación,General Gelly,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.189,189,0,POINT (-60.60992419299998 -33.51599584599995),Estación Cañada Rica,Estación,Cañada Rica,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.190,190,0,POINT (-60.62600128199995 -33.42855501299994),Estación Sargento Cabral,Estación,Sargento Cabral,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.191,191,0,POINT (-60.51366185899997 -33.49729692999995),Estación Juan Bernabé Molina,Estación,Juan Bernabé Molina,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.192,192,0,POINT (-60.556103349999944 -33.41625003599995),Estación Stephenson,Estación,Stephenson,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.193,193,0,POINT (-60.66823132199994 -33.177052653999965),Estación Villa Amelia,Estación,Villa Amelia,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.194,194,0,POINT (-60.65521802999996 -33.357084835999956),Estación La Vanguardia,Estación,La Vanguardia,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.195,195,0,POINT (-60.702883389999954 -33.26965131099996),Estación Pueblo Uranda,Estación,Pueblo Uranda,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.196,196,0,POINT (-61.20901281899995 -33.78970048499997),Estación Wheelwright,Estación,Wheelwright,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.197,197,0,POINT (-61.33682046399997 -33.79921850499994),Estación Hughes,Estación,Hughes,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.198,198,0,POINT (-61.31332068499995 -33.71587664799995),Estación Labordeboy,Estación,Labordeboy,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.199,199,0,POINT (-61.446799563999946 -33.64762733999993),Estación Melincué,Estación,Melincué,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.200,200,0,POINT (-61.30967973999998 -33.59845453599996),Estación Carreras,Estación,Carreras,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.201,201,0,POINT (-61.04854127999994 -33.71427655399998),Estación Juncal,Estación,Juncal,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.202,202,0,POINT (-60.78826337099997 -33.43913742899997),Estación Santa Teresa,Estación,Santa Teresa,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.203,203,0,POINT (-60.50801123999997 -33.37000918899997),Estación Godoy,Estación,Godoy,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.204,204,0,POINT (-60.40750326799997 -33.24282426499997),Estación Pavón,Estación,Pavón,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.205,205,0,POINT (-60.46597600699994 -33.19347659099998),Estación Fighiera,Estación,Fighiera,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.206,206,0,POINT (-60.509033253999974 -33.15624363699993),Estación Arroyo Seco,Estación,Arroyo Seco,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.207,207,0,POINT (-60.61449238599994 -33.058130637999966),Estación Alvear,Estación,Alvear,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.208,208,0,POINT (-60.833695398999964 -33.24229418599998),Estación Acebal,Estación,Acebal,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.209,209,0,POINT (-60.802081363999946 -33.12949655699998),Estación Álvarez,Estación,Álvarez,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.210,210,0,POINT (-60.804819237999936 -33.10968596499998),Estación Erasto,Estación,Erasto,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.211,211,0,POINT (-61.057992114999934 -33.30992238999994),Estación Mugueta,Estación,Mugueta,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.212,212,0,POINT (-61.321006454999974 -33.45436733399998),Estación Bombal,Estación,Bombal,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.213,213,0,POINT (-61.46422485099998 -33.52956219199996),Estación Miguel Torres,Estación,Miguel Torres,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.214,214,0,POINT (-61.484859067999935 -33.45875034599993),Estación Firmat,Estación,Firmat,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.215,215,0,POINT (-61.444406750999974 -33.35007211599998),Estación Villada,Estación,Villada,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.216,216,0,POINT (-61.27933180499997 -33.14478637499997),Estación Sanford,Estación,Sanford,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.217,217,0,POINT (-61.32644975499994 -33.102420321999944),Estación Los Molinos,Estación,Los Molinos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.218,218,0,POINT (-61.07834431099997 -33.17260159299997),Estación Fuentes,Estación,Fuentes,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.219,219,0,POINT (-61.17560202799996 -33.046569604999945),Estación Casilda,Estación,Casilda,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.220,220,0,POINT (-61.77352833899994 -29.23375609699997),Estación Tostado,Estación,Tostado,6,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.221,221,0,POINT (-61.04368562399998 -33.01651124399996),Estación Pujato,Estación,Pujato,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.222,222,0,POINT (-60.86780618999995 -33.413652884999976),Estación Francisco Paz,Estación,Francisco Paz,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.223,223,0,POINT (-60.962461677999954 -33.32015562699996),Estación Maizales,Estación,Maizales,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.224,224,0,POINT (-60.60033065299996 -33.31545070699997),Estación Coronel Bogado,Estación,Coronel Bogado,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.225,225,0,POINT (-62.23882142699995 -34.00991867199997),Estación Sancti Spíritu,Estación,Sancti Spíritu,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.226,226,0,POINT (-62.420303170999944 -34.13690078399998),Estación Amenábar,Estación,Amenábar,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.227,227,0,POINT (-62.71085113699996 -34.26076113999994),Estación Rufino,Estación,Rufino,6,IGN/Trenes Argentinos,IGN
puntos_de_transporte_ferroviario_AN070.228,228,0,POINT (-62.37292509399998 -34.32779115899996),Estación Castellanos,Estación,Castellanos,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.229,229,0,POINT (-62.049114531999976 -34.32487420299998),Estación San Gregorio,Estación,San Gregorio,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.230,230,0,POINT (-62.53962825199994 -34.18886876199997),Estación Tarragona,Estación,Tarragona,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.231,231,0,POINT (-62.021616060999975 -34.18312695499998),Estación Christophersen,Estación,Christophersen,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.232,232,0,POINT (-61.47642259199995 -34.143313287999945),Estación Teodelina,Estación,Teodelina,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.233,233,0,POINT (-62.335130033999974 -26.017047635999972),Estación El Caburé,Estación,El Caburé,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.234,234,0,POINT (-64.37822542899994 -27.290178536999974),Estación Abra Grande,Estación,Abra Grande,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.235,235,0,POINT (-64.29601765899997 -27.386049037999953),Estación Huyapampa,Estación,Huyapampa,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.236,236,0,POINT (-64.49832918799996 -27.41131446199995),Estación Ardiles,Estación,Ardiles,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.237,237,0,POINT (-64.41991084099993 -27.506971525999973),Estación Chaupi Pozo,Estación,Chaupi Pozo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.238,238,0,POINT (-64.13141759699994 -27.57266605799998),Estación Clodomira,Estación,Clodomira,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.239,239,0,POINT (-64.19162321399995 -27.65026246499997),Estación Simbolar,Estación,Simbolar,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.240,240,0,POINT (-64.48799275499994 -27.164805911999963),Estación Pozo Hondo,Estación,Pozo Hondo,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.241,241,0,POINT (-62.64519395699995 -27.06865670199994),Estación Haase,Estación,Haase,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.242,242,0,POINT (-62.46954542599997 -27.177680789999954),Estación Hernán Mejía Miraval,Estación,Hernán Mejía Miraval,2,IGN/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_ferroviario_AN070.243,243,0,POINT (-61.85205929699998 -27.56261761199994),Estación La Paloma,Estación,La Paloma,2,IGN/Ministerio de Transporte de la Nación,IGN
