FID,gid,entidad,geom,fna,gna,nam,fun,atv,fdc,sag
puntos_de_transporte_aereo_GB001.890,890,1,POINT (-61.281336487999965 -32.562501219999945),Aeródromo Estancia La Merced,Aeródromo,Estancia La Merced,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.891,891,1,POINT (-71.66392201099995 -44.86363037399997),Aeródromo Río Unión,Aeródromo,Río Unión,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.892,892,1,POINT (-63.54277168599998 -33.682861171999946),Aeródromo Cabaña El Rastreador,Aeródromo,Cabaña El Rastreador,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.893,893,1,POINT (-61.764876277999974 -28.285889574999942),Aeródromo El Cuadrado,Aeródromo,El Cuadrado,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.894,894,1,POINT (-59.61457788399997 -27.775519747999965),Aeródromo El 38 S.A.,Aeródromo,El 38 S.A.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.895,895,1,POINT (-57.87497141599994 -28.38432398499998),Aeródromo Estancia San Eugenio,Aeródromo,Estancia San Eugenio,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.896,896,1,POINT (-59.742394838999985 -32.56750260899997),Aeródromo Estancia Las Mercedes,Aeródromo,Estancia Las Mercedes,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.899,899,1,POINT (-69.23850499499997 -42.27657166599994),Aeródromo Gastre,Aeródromo,Gastre,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.900,900,1,POINT (-59.50945047999994 -30.557587491999982),Aeródromo El Pairiri,Aeródromo,El Pairiri,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.901,901,1,POINT (-63.27279402499994 -35.51207016899997),Aeródromo Estancia Don Remigio,Aeródromo,Estancia Don Remigio,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.902,902,1,POINT (-65.39117462199994 -27.93115623799997),Aeródromo Yaquicho - Scarafia,Aeródromo,Yaquicho - Scarafia,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.903,903,1,POINT (-62.73722888899994 -33.18684893799997),Aeródromo Biondi Wenseslao Escalante,Aeródromo,Biondi Wenseslao Escalante,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.904,904,1,POINT (-68.43533125599998 -45.91000352899994),Aeródromo Cabo Curioso,Aeródromo,Cabo Curioso,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.905,905,1,POINT (-61.526854122999964 -38.23740121399993),Aeródromo Las Águilas,Aeródromo,Las Águilas,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.906,906,1,POINT (-62.43801976199995 -37.922482946999935),Aeródromo Estancia La Josefina,Aeródromo,Estancia La Josefina,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.908,908,1,POINT (-64.64207983299997 -36.90874797999993),Aeródromo El Porvenir de Naico,Aeródromo,El Porvenir de Naico,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.909,909,1,POINT (-63.47633882599996 -24.895644956999945),Aeródromo San Damián,Aeródromo,San Damián,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.910,910,1,POINT (-62.71186457399995 -32.07101907599997),Aeródromo Estancia La Sarah,Aeródromo,Estancia La Sarah,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.911,911,1,POINT (-65.05523177199996 -34.244848855999976),Aeródromo Estancia Las Lomas,Aeródromo,Estancia Las Lomas,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.912,912,1,POINT (-62.21607366499995 -31.22908952499995),Aeródromo Establecimiento San Miguel,Aeródromo,Establecimiento San Miguel,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.913,913,1,POINT (-66.29928482199995 -28.462598078999974),Aeródromo El Morterito,Aeródromo,El Morterito,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.914,914,1,POINT (-61.51728048799998 -34.06900474899993),Aeródromo Establecimiento El Trajín,Aeródromo,Establecimiento El Trajín,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.915,915,1,POINT (-59.23126632999998 -26.65277716199995),Aeródromo Los Correntinos,Aeródromo,Los Correntinos,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.916,916,1,POINT (-64.16034764999995 -35.67227894699994),Aeródromo Estancia El Tigre,Aeródromo,Estancia El Tigre,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.917,917,1,POINT (-62.45644250599997 -36.91653672199993),Aeródromo Estancia La Mercedes,Aeródromo,Estancia La Mercedes,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.918,918,1,POINT (-61.74792998999993 -35.57219903999993),Aeródromo Campo Santa Ana,Aeródromo,Campo Santa Ana,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.919,919,1,POINT (-64.79242146599995 -37.660836459999985),Aeródromo Estancia La Escondida,Aeródromo,Estancia La Escondida,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.920,920,1,POINT (-63.689666691999946 -24.497567233999973),Aeródromo La Charqueada,Aeródromo,La Charqueada,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.921,921,1,POINT (-62.020580620999965 -26.225975680999966),Aeródromo Los Pirpintos,Aeródromo,Los Pirpintos,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.922,922,1,POINT (-63.639929123999934 -34.90961681799996),Aeródromo Santa Felicitas,Aeródromo,Santa Felicitas,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.923,923,1,POINT (-63.738135521999936 -33.048877740999956),Aeródromo Estancia El Pericón,Aeródromo,Estancia El Pericón,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.924,924,1,POINT (-64.12244512699993 -32.58215236899997),Aeródromo Estancia La Morocha,Aeródromo,Estancia La Morocha,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.926,926,1,POINT (-60.16535046299998 -37.597876063999934),Aeródromo Haras La Quebrada,Aeródromo,Haras La Quebrada,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.927,927,1,POINT (-65.07289923799993 -28.35246880699998),Aeródromo Las Tolderías,Aeródromo,Las Tolderías,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.928,928,1,POINT (-64.16812759899994 -23.38337086599995),Aeródromo Finca Pozo Mulato,Aeródromo,Finca Pozo Mulato,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.930,930,1,POINT (-61.82306647799999 -34.98159288199997),Aeródromo Mitikile,Aeródromo,Mitikile,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.931,931,1,POINT (-61.79881606799995 -32.41855842899997),Aeródromo Bouquet,Aeródromo,Bouquet,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.932,932,1,POINT (-60.10096904399995 -30.69997824099994),Aeródromo San Joaquín II,Aeródromo,San Joaquín II,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.933,933,1,POINT (-62.853897072999985 -26.451542235999966),Aeródromo Pilar S.A.,Aeródromo,Pilar S.A.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.934,934,1,POINT (-62.793391405999955 -34.97024178999993),Aeródromo Estancia El Renacimiento,Aeródromo,Estancia El Renacimiento,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.935,935,1,POINT (-64.99986942299995 -34.61089667099998),Aeródromo Zañartu,Aeródromo,Zañartu,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.936,936,1,POINT (-59.05855547899995 -38.314134525999975),Aeródromo El Danubio - La Dulce,Aeródromo,El Danubio - La Dulce,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.937,937,1,POINT (-65.24783753399998 -38.20250680099997),Aeródromo La Adelina,Aeródromo,La Adelina,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.938,938,1,POINT (-64.34145394399997 -24.99279290499993),Aeródromo Finca Porvenir 8,Aeródromo,Finca Porvenir 8,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.939,939,1,POINT (-63.98978844299995 -24.909413729999983),Aeródromo Finca Porvenir 5,Aeródromo,Finca Porvenir 5,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.940,940,1,POINT (-70.48571731799996 -47.93647621499997),Aeródromo Estancia El Tranquilo,Aeródromo,Estancia El Tranquilo,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.941,941,1,POINT (-63.20899793199993 -33.21105125099996),Aeródromo Estancia La Paz,Aeródromo,Estancia La Paz,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.942,942,1,POINT (-63.20831817699997 -36.05468376399995),Aeródromo Estancia El Descanso,Aeródromo,Estancia El Descanso,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.943,943,1,POINT (-59.83483306699998 -32.633144484999946),Aeródromo Estancia San Fernando,Aeródromo,Estancia San Fernando,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.944,944,1,POINT (-64.45243086199997 -27.09471435399996),Aeródromo Establecimiento Don Corto,Aeródromo,Establecimiento Don Corto,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.945,945,1,POINT (-59.52516786199993 -32.92303298799993),Aeródromo Estancia Las Cabezas,Aeródromo,Estancia Las Cabezas,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.946,946,1,POINT (-64.64915347799996 -26.74364200599996),Aeródromo Piedrabuena,Aeródromo,Piedrabuena,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.947,947,1,POINT (-64.12879730299994 -35.173283572999935),Aeródromo Falucho,Aeródromo,Falucho,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.948,948,1,POINT (-58.451553633999936 -32.72910244499997),Aeródromo Centella,Aeródromo,Centella,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.949,949,1,POINT (-64.71899946599996 -34.59590866399998),Aeródromo Estancia Los Porteños,Aeródromo,Estancia Los Porteños,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.950,950,1,POINT (-67.20599661699998 -38.10471313599993),Aeródromo Villa Casa de Piedra,Aeródromo,Villa Casa de Piedra,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.951,951,1,POINT (-67.97797835499995 -36.34577680499996),Aeródromo La Humada,Aeródromo,La Humada,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.952,952,1,POINT (-64.93607301599997 -29.03888774799998),Aeródromo Tali Sumaj,Aeródromo,Tali Sumaj,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.953,953,1,POINT (-62.01144794299995 -38.210714906999954),Aeródromo El Resueyo,Aeródromo,El Resueyo,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.955,955,1,POINT (-64.67966684599998 -25.344613849999973),Aeródromo Estancia Miraflores,Aeródromo,Estancia Miraflores,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.957,957,1,POINT (-66.95882306199996 -42.438169254999934),Aeródromo Telsen,Aeródromo,Telsen,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.959,959,1,POINT (-63.86304981899997 -24.943638025999974),Aeródromo Salta Forestal EcoDesarrollo,Aeródromo,Salta Forestal EcoDesarrollo,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.960,960,1,POINT (-57.90158246599998 -29.66011801899998),Aeródromo Estancia El Yaguarí,Aeródromo,Estancia El Yaguarí,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.961,961,1,POINT (-59.463516684999945 -25.460951686999977),Aeródromo Establecimiento El Palomar,Aeródromo,Establecimiento El Palomar,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.962,962,1,POINT (-71.61221506199996 -46.55664304599998),Aeródromo Municipalidad de Los Antiguos,Aeródromo,Municipalidad de Los Antiguos,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.963,963,1,POINT (-65.07117096399998 -35.781134218999966),Aeródromo Establecimiento La Gleba,Aeródromo,Establecimiento La Gleba,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.964,964,1,POINT (-62.51390545999993 -33.927770013999975),Aeródromo Estancia Las Palmas,Aeródromo,Estancia Las Palmas,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.965,965,1,POINT (-64.08502083799993 -38.90420513299995),Aeródromo La Adela,Aeródromo,La Adela,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.966,966,1,POINT (-65.54490386499998 -36.83980877999994),Aeródromo Establecimiento San Eduardo,Aeródromo,Establecimiento San Eduardo,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.967,967,1,POINT (-62.47115109499998 -34.02032963499994),Aeródromo Estancia Las Semillas,Aeródromo,Estancia Las Semillas,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.968,968,1,POINT (-58.31703927299998 -36.881053433999966),Aeródromo Estancia Juncalito,Aeródromo,Estancia Juncalito,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.969,969,1,POINT (-61.814657000999944 -26.456870354999978),Aeródromo El Toba,Aeródromo,El Toba,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.970,970,1,POINT (-61.73175222799995 -34.99598863399996),Aeródromo Mirador,Aeródromo,Mirador,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.971,971,1,POINT (-58.46915926799994 -36.16011878899997),Aeródromo Chapalauquen,Aeródromo,Chapalauquen,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.972,972,1,POINT (-57.55001551399994 -28.166713025999968),Aeródromo Santa Julia,Aeródromo,Santa Julia,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.973,973,1,POINT (-61.064814998999964 -34.44488007099994),Aeródromo Lamaine,Aeródromo,Lamaine,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.975,975,1,POINT (-60.37221002899997 -36.321747581999944),Aeródromo Estancia La Noria,Aeródromo,Estancia La Noria,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.976,976,1,POINT (-58.47336830599994 -38.51395209999998),Aeródromo Bahía de los Moros,Aeródromo,Bahía de los Moros,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.977,977,1,POINT (-54.106333191999965 -27.184423700999957),Aeródromo Salto del Moconá,Aeródromo,Salto del Moconá,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.978,978,1,POINT (-65.92065306599994 -38.774432686999944),Aeródromo Estancia Santa Nicolasa,Aeródromo,Estancia Santa Nicolasa,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.979,979,1,POINT (-58.30600009999995 -36.75023765099996),Aeródromo Estancia La Providencia,Aeródromo,Estancia La Providencia,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.980,980,1,POINT (-57.80995845899997 -36.70598843099998),Aeródromo Establecimiento San Pedro,Aeródromo,Establecimiento San Pedro,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.981,981,1,POINT (-64.71391903799997 -37.54174389399998),Aeródromo Roberto Trappa,Aeródromo,Roberto Trappa,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.982,982,1,POINT (-64.91784508699993 -37.931204685999944),Aeródromo La Matilde,Aeródromo,La Matilde,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.983,983,1,POINT (-60.648780629999976 -35.83714872499996),Aeródromo Estancia El Pajonal,Aeródromo,Estancia El Pajonal,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.984,984,1,POINT (-64.47773743599998 -23.625953094999943),Aeródromo Loma S.A.,Aeródromo,Loma S.A.,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.985,985,1,POINT (-61.97990875499994 -33.85775533999998),Aeródromo Establecimiento San Carlos,Aeródromo,Establecimiento San Carlos,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.986,986,1,POINT (-62.906576179999945 -26.958731993999947),Aeródromo La Luisa,Aeródromo,La Luisa,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.987,987,1,POINT (-61.039565951999975 -24.375401310999962),Aeródromo Liag Argentina,Aeródromo,Liag Argentina,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.988,988,1,POINT (-61.46237101199995 -32.82970675399997),Aeródromo Don Katy,Aeródromo,Don Katy,-1,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.989,989,1,POINT (-62.73588515899996 -33.52382980599998),Aeródromo Luis Giordanengo,Aeródromo,Luis Giordanengo,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.990,990,1,POINT (-60.827046311999936 -34.13980286399993),Aeródromo Miraflores,Aeródromo,Miraflores,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.991,991,1,POINT (-62.975784259999955 -33.48813760099995),Aeródromo La Beba,Aeródromo,La Beba,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.992,992,1,POINT (-71.17069857499996 -39.702611857999955),Aeródromo Hostería San Huberto,Aeródromo,Hostería San Huberto,6,9,ESRI-World_Imagery/IGN01/ANAC/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_aereo_GB001.997,997,1,POINT (-71.17797738999997 -41.09663967999995),Aeródromo Lago Nahuel Huapi,Aeródromo,Lago Nahuel Huapi,6,9,IGN04/Ministerio de Transporte de la Nación/Dir. Geografía IGN,IGN
puntos_de_transporte_aereo_GB001.999,999,1,POINT (-69.39273003199997 -37.807820137999954),,,,-1,-1,ESRI-World_Imagery-2010,IGN
puntos_de_transporte_aereo_GB001.1000,1000,1,POINT (-69.29428498299995 -37.36522981899998),Aeródromo Yacimiento El Trapial,Aeródromo,Yacimiento El Trapial,6,9,IGN04/IGN01,IGN
puntos_de_transporte_aereo_GB001.1001,1001,1,POINT (-70.01007162399998 -40.19208211999995),Aeródromo Piedra del Águila,Aeródromo,Piedra del Águila,6,9,DPCeIT Neuquén/Imagery/IGN01/IGN04/IGN Dirección de Geografía/ANAC,IGN
puntos_de_transporte_aereo_GB001.1005,1005,1,POINT (-58.01432558699997 -30.802237839999975),Aeródromo Chajarí Sur,Aeródromo,Chajarí Sur,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.1006,1006,1,POINT (-64.52954719899998 -32.20687572999998),Aeródromo Villa Amancay - Hallpa Huayra,Aeródromo,Villa Amancay - Hallpa Huayra,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.1007,1007,1,POINT (-59.79094103899996 -35.327814771999954),Aeródromo Norberto de la Riestra,Aeródromo,Norberto de la Riestra,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.1008,1008,1,POINT (-61.409903001999965 -35.670573729999944),Aeródromo Haydée,Aeródromo,Haydée,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.1009,1009,1,POINT (-61.997315184999934 -35.13598999599998),Aeródromo Agroaéreo,Aeródromo,Agroaéreo,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.1010,1010,1,POINT (-70.22305146399998 -37.44417906799998),Aeródromo Comandante Oscar Raúl Reguera,Aeródromo,Comandante Oscar Raúl Reguera,6,9,Esri-World_Imagery/IGN01/IGN04,IGN
puntos_de_transporte_aereo_GB001.1012,1012,1,POINT (-70.33657754699993 -38.53843438699994),Aeródromo Las Lajas,Aeródromo,Las Lajas,-1,-1,Esri-World_Imagery,IGN
puntos_de_transporte_aereo_GB001.1013,1013,1,POINT (-70.10238042799995 -37.95548201599996),,,,-1,-1,Esri_World_Imagery,IGN
puntos_de_transporte_aereo_GB001.1014,1014,1,POINT (-71.34189440999995 -40.333532779999985),Aeródromo Parque Diana,Aeródromo,Parque Diana,6,9,IGN01/IGN04/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_aereo_GB001.1017,1017,1,POINT (-58.294977511999946 -26.300786253999945),Aeroclub Formosa,Aeroclub,Formosa,6,9,IGN/ANAC,IGN
puntos_de_transporte_aereo_GB001.1021,1021,1,POINT (-70.74204899999995 -36.995789773999945),Aeródromo Las Ovejas,Aeródromo,Las Ovejas,6,9,ESRI-World_Imagery/IGN04/Geografía,IGN
puntos_de_transporte_aereo_GB001.1022,1022,1,POINT (-70.52948982099997 -38.45555450599994),,,,-1,-1,Esri-World_Imagery,IGN
puntos_de_transporte_aereo_GB001.1023,1023,1,POINT (-58.77346368899998 -34.92209974899998),Aeródromo Estancia La Totona,Aeródromo,Estancia La Totona,-1,9,Google Earth,IGN
puntos_de_transporte_aereo_GB001.1026,1026,1,POINT (-68.73223040999994 -38.41464158699995),Aeródromo Loma de la Lata (Y.P.F.),Aeródromo,Loma de la Lata (Y.P.F.),6,9,IGN01/IGN04/IGN Dirección de Geografía,IGN
puntos_de_transporte_aereo_GB001.1027,1027,1,POINT (-70.97221298399995 -40.39174545099996),Aeródromo Caleufú,Aeródromo,Caleufú,6,9,IGN01/IGN Dirección de Geografía/Ministerio de Transporte de la Nación,IGN
puntos_de_transporte_aereo_GB001.1028,1028,1,POINT (-70.82894018399998 -40.22972293899994),,,,2,9,IGN Dir. Geografía,IGN
puntos_de_transporte_aereo_GB001.1029,1029,1,POINT (-70.99988617399998 -39.101125810999974),,,,6,9,IGN04/IGN Dirección de Geografía,IGN
puntos_de_transporte_aereo_GB001.1030,1030,1,POINT (-70.10346600899999 -38.97374524899993),Aeródromo Vicecomodoro Mario Luis Olezza,Aeródromo,Vicecomodoro Mario Luis Olezza,6,9,IGN01/IGN04/ANAC/Ministerio de Transporte//IGN Dirección de Geografía/Fundación Marambio,IGN
puntos_de_transporte_aereo_GB001.1033,1033,1,POINT (-68.03714213999996 -38.801226493999934),Aeroclub Cinco Saltos,Aeroclub,Cinco Saltos,6,9,Esri-Word_Imagery/IGN04/IGN Dirección de Geografía/Sitio Web de la Institución,IGN
puntos_de_transporte_aereo_GB001.1035,1035,1,POINT (-67.99350037199997 -38.89381981099996),Aeródromo Cipolletti,Aeródromo,Cipolletti,6,9,Esri-Word_Imagery/IGN04/ANAC,IGN
puntos_de_transporte_aereo_GB001.1036,1036,1,POINT (-70.71472333599996 -41.12642071799996),,,,2,-1,Esri-Word_Imagery,IGN
