FID,gid,entidad,objeto,fna,gna,nam,sag,fun,geom,fdc
areas_de_actividad_agropecuaria_AL270.842,842,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.937460605999945 -35.00914695899996, -57.938026917999935 -35.01075547399995, -57.93909291699998 -35.010055912999974, -57.94001461099998 -35.01089612399994, -57.94140576799998 -35.009887151999976, -57.941053591999946 -35.00957526199994, -57.93881213999998 -35.007557478999956, -57.937536748999946 -35.00852353999994, -57.93747012399996 -35.008751967999956, -57.937460605999945 -35.00914695899996)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.843,843,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.99731764999996 -35.00933733699998, -57.99549783799995 -35.01072313599997, -57.99339629799994 -35.00889570999993, -57.99233466199996 -35.00957142899995, -57.991643789999955 -35.00897831499998, -57.99034936299995 -35.007774307999966, -57.98732010699996 -35.01029673599993, -57.98756376399996 -35.01224599099993, -57.98953586099998 -35.01402773099994, -57.99099780199998 -35.01290843299995, -57.99210187199998 -35.01381453099998, -57.993716097999936 -35.01261147599996, -57.99484969599996 -35.011730557999954, -57.99668824699995 -35.01330893399995, -57.998759296999935 -35.01173800999993, -57.999998095999956 -35.01079835599995, -57.999998095999956 -35.00833523799997, -57.999998095999956 -35.00804384299994, -57.99748072799997 -35.005766250999955, -57.99728719299998 -35.005895684999984, -57.99501813899997 -35.00743376899993, -57.99731764999996 -35.00933733699998)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.844,844,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.94157066699995 -35.00661238499998, -57.94342686899995 -35.00834002499994, -57.944282622999935 -35.007748850999974, -57.945829585999945 -35.00654254099993, -57.94232803199998 -35.003305857999976, -57.93993524599995 -35.00505904499994, -57.94157066699995 -35.00661238499998)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.845,845,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.972879690999946 -35.00307511899996, -57.97162402599997 -35.00397325399996, -57.97116065599994 -35.00353609299998, -57.969247680999956 -35.00498249499998, -57.97067535799994 -35.00623884999993, -57.968971815999964 -35.00763838599994, -57.97064521799996 -35.00919122299996, -57.97229148799994 -35.00797490499997, -57.971143635999965 -35.006804209999984, -57.97169757399996 -35.00639874999996, -57.97322804399994 -35.00787211199997, -57.97470365999993 -35.00687869999996, -57.975366759999986 -35.00750049699997, -57.975879446999954 -35.00796867399998, -57.97643184699996 -35.00847311699994, -57.97701725699994 -35.00900770299995, -57.977745212999935 -35.00960816699995, -57.98093749699996 -35.00731817399998, -57.98134406899993 -35.00719360199997, -57.98095232999998 -35.00682008299998, -57.980686781999964 -35.00656688699996, -57.98036182799996 -35.00625704699996, -57.97988783899996 -35.005847778999964, -57.97972700299994 -35.00566699399997, -57.97929302399996 -35.00525700099996, -57.97916146799997 -35.005370822999964, -57.97891019699995 -35.00550216899995, -57.978279079999936 -35.00487457799994, -57.97687432999999 -35.00593618299996, -57.975406677999956 -35.00457132399998, -57.97376199499996 -35.003189332999966, -57.973339402999954 -35.003440603999934, -57.972879690999946 -35.00307511899996)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.846,846,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.97895017199994 -35.00414302099995, -57.981251585999985 -35.00629595699996, -57.98151427899995 -35.00607895099995, -57.981708442999945 -35.00623313999995, -57.98333028299999 -35.00498820599995, -57.98203778699997 -35.00391358299993, -57.982455855999945 -35.003578209999944, -57.98120018999998 -35.00245836299996, -57.98116578299994 -35.002441558999976, -57.97895017199994 -35.00414302099995)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.847,847,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.92442193299996 -35.00426022199997, -57.92526378599996 -35.00504539999997, -57.92556721599993 -35.004899181999974, -57.926023560999965 -35.00523559499993, -57.92721005799996 -35.00445062799997, -57.927369778999946 -35.00446931799996, -57.92757513399994 -35.00466556099997, -57.929103889999965 -35.003572203999965, -57.92736570399995 -35.002018232999944, -57.92442193299996 -35.00426022199997)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.848,848,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.930515054999944 -35.002175042999966, -57.93176569999997 -35.00338571299994, -57.93333614399995 -35.00226070399998, -57.932096919999935 -35.00111856199993, -57.930515054999944 -35.002175042999966)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.849,849,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.918009204999976 -35.00255845399994, -57.92023197799995 -35.004527424999935, -57.92079733999998 -35.00405099599993, -57.920041406999985 -35.00339034799998, -57.92196113799997 -35.00196509099993, -57.920574133999935 -35.00067146199996, -57.918522552999946 -35.00218079199993, -57.918009204999976 -35.00255845399994)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.850,850,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.91659175399997 -35.00038648699996, -57.913669966999976 -35.002729699999975, -57.913727137999956 -35.00314895799994, -57.914273442999956 -35.00366350099995, -57.916102928999976 -35.002342204999934, -57.91672546299998 -35.00281863399994, -57.917297176999966 -35.00237396699998, -57.916795338999975 -35.001814956999965, -57.91754263399997 -35.00127014599997, -57.91659175399997 -35.00038648699996)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.1077,1077,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-59.104765173999965 -35.15829526099998, -59.104753276999986 -35.15980621799997, -59.10669253699996 -35.15972293699997, -59.10676392099998 -35.158319054999936, -59.104765173999965 -35.15829526099998)))",Esri-word_imagery_2010
areas_de_actividad_agropecuaria_AL270.851,851,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.526862680999955 -35.048445190999985, -57.52560156699997 -35.04906979899994, -57.52552423399993 -35.04914713199997, -57.52551233699995 -35.04920066999995, -57.525583720999975 -35.049325590999956, -57.52564320699997 -35.04934343699995, -57.52575028299998 -35.04928989999996, -57.525821666999946 -35.04923636199993, -57.52590494799995 -35.049099542999954, -57.52600607499994 -35.04908169699996, -57.52614884299999 -35.049051952999946, -57.52622022699995 -35.049004363999984, -57.52632135399995 -35.04892703199994, -57.52645222399997 -35.04895082599995, -57.52649386499996 -35.049004363999984, -57.52658309399993 -35.049212566999984, -57.52666042699997 -35.04928989999996, -57.526624734999984 -35.04939697499998, -57.52656524799994 -35.04939697499998, -57.526428428999964 -35.04938507799994, -57.52640463499995 -35.04942671899994, -57.52642248099994 -35.04956948599994, -57.52638678899996 -35.04963492099995, -57.52630945599998 -35.04973009999998, -57.526095304999956 -35.04970630499997, -57.525898998999935 -35.04965871599995, -57.52578002599995 -35.049664664999966, -57.52568484799997 -35.04973009999998, -57.525548028999935 -35.04973009999998, -57.52546474799993 -35.049741996999956, -57.525292236999974 -35.04979553499993, -57.52544690199994 -35.050497475999975, -57.52548259399998 -35.05056291099993, -57.526142893999975 -35.05081275499998, -57.52653550499997 -35.050925778999954, -57.526642580999976 -35.05102690599995, -57.52667232399995 -35.05108044399998, -57.52674370799997 -35.05141951699994, -57.52684607899994 -35.05173643799998, -57.52817602199997 -35.051518560999966, -57.52786046999995 -35.05018663699997, -57.527786161999984 -35.04994560499995, -57.52758689799998 -35.049165237999944, -57.52733857299995 -35.049212566999984, -57.52718985699994 -35.04927800199994, -57.52705303799996 -35.04927800199994, -57.52693406499998 -35.049230412999975, -57.52692216799994 -35.04910549099998, -57.527023294999935 -35.049034107999944, -57.52708278099993 -35.048968671999944, -57.52710062699998 -35.04883185299997, -57.52722554899998 -35.04873667499993, -57.527183907999984 -35.04857011299998, -57.52711252399996 -35.048486830999934, -57.52705303799996 -35.04845113999994, -57.526928115999965 -35.04845113999994, -57.526862680999955 -35.048445190999985)))",Esri-World Imagery 2010
areas_de_actividad_agropecuaria_AL270.852,852,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.532517128999984 -35.07324803199998, -57.532674172999975 -35.07382861999997, -57.533807570999954 -35.07364960399997, -57.53378119699994 -35.073540510999976, -57.53358967599996 -35.07287907199998, -57.53355038999996 -35.07274339199995, -57.532576150999944 -35.07291320199994, -57.53243061599994 -35.07293856899997, -57.532468628999936 -35.07307454299996, -57.532517128999984 -35.07324803199998)))",Esri-World Imagery 2010
areas_de_actividad_agropecuaria_AL270.853,853,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.53406278399996 -35.07268444399995, -57.53372965999995 -35.07276177699998, -57.53355038999996 -35.07274339199995, -57.533807570999954 -35.07364960399997, -57.53419998299995 -35.07527275899997, -57.53421038399995 -35.07532829599995, -57.53421615499997 -35.07538450399994, -57.534217257999956 -35.07544099599994, -57.534213113999954 -35.07550262399997, -57.53420341599997 -35.07556362599996, -57.53418824299996 -35.07562349999995, -57.53416771899998 -35.07568175799997, -57.53414201299995 -35.07573792299996, -57.53411133499998 -35.07579153299997, -57.534075936999955 -35.07584215099996, -57.53485661499997 -35.07521156299998, -57.53593226099997 -35.074346100999946, -57.536098693999975 -35.07421218899998, -57.53779378399997 -35.072906511999975, -57.53793888599995 -35.072794743999964, -57.53774044199997 -35.072012694999955, -57.53766310999998 -35.072012694999955, -57.53728834499998 -35.07213166799994, -57.53678865799998 -35.072220897999955, -57.536497173999976 -35.07222684599998, -57.53466359799995 -35.07255952199995, -57.53450298499996 -35.07259521399993, -57.53406278399996 -35.07268444399995)))",Esri-World Imagery 2010
areas_de_actividad_agropecuaria_AL270.854,854,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-57.73127456599997 -35.08323391899995, -57.73383349499994 -35.08549064299996, -57.735280469999964 -35.084350049999955, -57.73375095599994 -35.08307162899996, -57.733223727999984 -35.08263095399997, -57.73270938099995 -35.08212033099994, -57.73127456599997 -35.08323391899995)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.855,855,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-59.23592084999996 -35.000184659999945, -59.23740643299993 -35.001485697999954, -59.23904887799995 -35.00024924999997, -59.23592084999996 -35.000184659999945)))",Esri-Word_Imagery_2010
areas_de_actividad_agropecuaria_AL270.856,856,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-59.181389284999966 -35.12689290499998, -59.18186183599994 -35.12736545699994, -59.182846318999964 -35.12665006599997, -59.18192090499997 -35.12583622799997, -59.181238330999975 -35.126275962999955, -59.181651812999974 -35.12670257199994, -59.181389284999966 -35.12689290499998)))",Esri-Word_Imagery_2010
areas_de_actividad_agropecuaria_AL270.857,857,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-59.22179388999996 -35.107398219999936, -59.22417229699994 -35.109536988999935, -59.22463353599994 -35.10919982599995, -59.22513877799997 -35.108737952999945, -59.222704514999975 -35.106631378999964, -59.22179388999996 -35.107398219999936)))",Esri-Word_Imagery_2010
areas_de_actividad_agropecuaria_AL270.858,858,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-59.13423578099997 -35.19188943299997, -59.13570152899996 -35.19335518099996, -59.13798229099996 -35.19166388999997, -59.13656302299995 -35.19027024199994, -59.13423578099997 -35.19188943299997)))",Esri-World_Imagery 2010
areas_de_actividad_agropecuaria_AL270.859,859,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.24249990299995 -34.83120887599995, -58.243967278999946 -34.83196232999995, -58.244621654999946 -34.83105060999998, -58.24317746699995 -34.83028235399996, -58.24249990299995 -34.83120887599995)))",Esri-Word_Imagery
areas_de_actividad_agropecuaria_AL270.860,860,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.24532181699993 -34.830037225999945, -58.245982922999985 -34.829203167999935, -58.24451452899996 -34.828450191999934, -58.24441673599995 -34.82858666899995, -58.244326350999984 -34.82871280499995, -58.24389538899993 -34.82930266499994, -58.24389530299993 -34.82930278199996, -58.24489886199996 -34.829812050999976, -58.24531926099996 -34.83003586499996, -58.24532181699993 -34.830037225999945)))",Esri-Word_Imagery
areas_de_actividad_agropecuaria_AL270.861,861,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.24578983299995 -34.82944677399996, -58.24532181699993 -34.830037225999945, -58.24582046799998 -34.83030269699998, -58.246000839999965 -34.830397087999984, -58.24642890999996 -34.829770947999975, -58.24578983299995 -34.82944677399996)))",IGN
areas_de_actividad_agropecuaria_AL270.1078,1078,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-59.12198057399996 -35.162233268999955, -59.12319409899993 -35.162233268999955, -59.12318220199995 -35.16136476499997, -59.12198057399996 -35.16135286799994, -59.12198057399996 -35.162233268999955)))",Esri-word_Imagery
areas_de_actividad_agropecuaria_AL270.876,876,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.24436618799996 -34.83693892399998, -58.244055651999986 -34.837359240999945, -58.24392561899998 -34.83753795599995, -58.24477382799995 -34.83798673499996, -58.245092925999984 -34.837568516999966, -58.24521958699995 -34.83762445499997, -58.24555923999998 -34.83713090499998, -58.24527495999996 -34.83697999699996, -58.24506499499995 -34.83726951299997, -58.244505509999954 -34.83700483399997, -58.24450285499995 -34.83700357799995, -58.24436618799996 -34.83693892399998)))",IGN
areas_de_actividad_agropecuaria_AL270.877,877,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.248083184999984 -34.840143824999984, -58.24760246599993 -34.84081126499996, -58.24887410699995 -34.841428865999944, -58.24932684099997 -34.840762439999935, -58.24831581799998 -34.840259541999956, -58.248083184999984 -34.840143824999984)))",IGN
areas_de_actividad_agropecuaria_AL270.878,878,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.24108241499994 -34.849631828999975, -58.24015872499996 -34.84912806099993, -58.23937702599994 -34.85024256699995, -58.24030292699996 -34.850690345999965, -58.24108241499994 -34.849631828999975)))",IGN
areas_de_actividad_agropecuaria_AL270.879,879,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.238716883999984 -34.852873028999966, -58.23686783699998 -34.85190884199994, -58.23604794299996 -34.85305000599993, -58.23630930799993 -34.85318332899993, -58.23646513099993 -34.85325733199994, -58.23659236799995 -34.853317758999935, -58.23680961599996 -34.85343190499998, -58.23710170199996 -34.85357193799996, -58.237496732999944 -34.853783111999974, -58.237863723999965 -34.853991452999935, -58.238000829999976 -34.85382534499996, -58.238259884999934 -34.85348226899998, -58.238716883999984 -34.852873028999966)))",IGN
areas_de_actividad_agropecuaria_AL270.880,880,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.240789432999975 -34.85880663299997, -58.239192352999964 -34.857990205999954, -58.23842749999994 -34.859048782999935, -58.23862506199998 -34.859149387999935, -58.23900664599995 -34.85934966899998, -58.23913406299994 -34.85941654599998, -58.23959825299994 -34.859683394999934, -58.23996526999997 -34.85986777699998, -58.24050545299997 -34.85916776099998, -58.240789432999975 -34.85880663299997)))",IGN
areas_de_actividad_agropecuaria_AL270.881,881,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.244202110999936 -34.85434307199995, -58.24377909999998 -34.85412797399994, -58.24363914999998 -34.85434403499994, -58.243171022999945 -34.854091265999955, -58.24306015199994 -34.85422117799993, -58.24309106099997 -34.85425663299998, -58.242874247999964 -34.85455575399993, -58.243713121999974 -34.85500281599997, -58.244202110999936 -34.85434307199995)))",IGN
areas_de_actividad_agropecuaria_AL270.882,882,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.24761412699996 -34.856165766999936, -58.247375612999974 -34.85646392599995, -58.24869115499996 -34.85713211399997, -58.248902956999984 -34.85685152899998, -58.24761412699996 -34.856165766999936)))",IGN
areas_de_actividad_agropecuaria_AL270.883,883,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.23540740999994 -34.86060649799998, -58.23596227199994 -34.85992929299994, -58.23491227799997 -34.85936403799997, -58.234379298999954 -34.860053893999975, -58.23540740999994 -34.86060649799998)))",IGN
areas_de_actividad_agropecuaria_AL270.884,884,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.23234033499995 -34.85897334899994, -58.23066837699997 -34.85807507699997, -58.22987895199998 -34.85910514999995, -58.23040095299996 -34.859430756999984, -58.23234033499995 -34.85897334899994)))",IGN
areas_de_actividad_agropecuaria_AL270.885,885,2,Establecimiento Agropecuario,,,,IGN,-1,"MULTIPOLYGON (((-58.22902528399993 -34.85611034999994, -58.22787501299996 -34.85549879799993, -58.227272151999955 -34.85626928299996, -58.22761144999998 -34.856446492999964, -58.22768765999996 -34.85648629599996, -58.22772788399993 -34.85650629299994, -58.227928919999954 -34.85660623699994, -58.22805391199995 -34.856676909999976, -58.22810726399996 -34.856707075999964, -58.228291042999956 -34.85681098799995, -58.22838549399995 -34.85686120299994, -58.22842330699996 -34.85687971999994, -58.22902528399993 -34.85611034999994)))",IGN
